,Unnamed: 0.1,Unnamed: 0,Wavelength,Ruby Intensity,Wavelength(nm),No Ruby Intensity,Transmission,Intensity_measurement_error,Transmission_error
2959,2959,2959,947.015,8699.83,947.015,10455.39,0.832090434,0.01,0.8320904+/-0.0000012
2960,2960,2960,947.189,8661.6,947.189,10616.5,0.815862101,0.01,0.8158621+/-0.0000012
2961,2961,2961,947.364,8665.01,947.364,10475.87,0.827139894,0.01,0.8271399+/-0.0000012
2962,2962,2962,947.538,8562.61,947.538,10662.92,0.803026751,0.01,0.8030268+/-0.0000012
2963,2963,2963,947.712,8526.43,947.712,10354.36,0.823462773,0.01,0.8234628+/-0.0000013
2964,2964,2964,947.887,8464.99,947.887,10359.82,0.817098174,0.01,0.8170982+/-0.0000012
2965,2965,2965,948.061,8535.99,948.061,10355.04,0.82433192,0.01,0.8243319+/-0.0000013
2966,2966,2966,948.235,8594.7,948.235,10372.79,0.828581317,0.01,0.8285813+/-0.0000013
2967,2967,2967,948.41,8464.99,948.41,10254.01,0.82552972,0.01,0.8255297+/-0.0000013
2968,2968,2968,948.584,8497.76,948.584,10253.33,0.828780504,0.01,0.8287805+/-0.0000013
2969,2969,2969,948.758,8358.5,948.758,10104.51,0.827204882,0.01,0.8272049+/-0.0000013
2970,2970,2970,948.932,8411.75,948.932,10193.25,0.825227479,0.01,0.8252275+/-0.0000013
2971,2971,2971,949.107,8369.42,949.107,10086.08,0.829799089,0.01,0.8297991+/-0.0000013
2972,2972,2972,949.281,8439.74,949.281,10303.84,0.819086865,0.01,0.8190869+/-0.0000013
2973,2973,2973,949.455,8181.69,949.455,9913.36,0.825319569,0.01,0.8253196+/-0.0000013
2974,2974,2974,949.629,8433.59,949.629,10243.77,0.823289668,0.01,0.8232897+/-0.0000013
2975,2975,2975,949.803,8296.38,949.803,9995.96,0.829973309,0.01,0.8299733+/-0.0000013
2976,2976,2976,949.977,8297.06,949.977,10158.44,0.816765173,0.01,0.8167652+/-0.0000013
2977,2977,2977,950.152,8261.56,950.152,10085.39,0.819161183,0.01,0.8191612+/-0.0000013
2978,2978,2978,950.326,8353.04,950.326,10111.33,0.826106951,0.01,0.8261070+/-0.0000013
2979,2979,2979,950.5,8185.11,950.5,9892.88,0.827373828,0.01,0.8273738+/-0.0000013
2980,2980,2980,950.674,8264.98,950.674,10104.51,0.817949609,0.01,0.8179496+/-0.0000013
2981,2981,2981,950.848,8179.64,950.848,9855.34,0.829970351,0.01,0.8299704+/-0.0000013
2982,2982,2982,951.022,8136.64,951.022,9810.28,0.829399365,0.01,0.8293994+/-0.0000013
2983,2983,2983,951.196,8092.95,951.196,9813.01,0.824716371,0.01,0.8247164+/-0.0000013
2984,2984,2984,951.37,8046.53,951.37,9761.13,0.824344108,0.01,0.8243441+/-0.0000013
2985,2985,2985,951.544,8044.48,951.544,9768.64,0.823500508,0.01,0.8235005+/-0.0000013
2986,2986,2986,951.718,8104.55,951.718,9693.55,0.836076566,0.01,0.8360766+/-0.0000013
2987,2987,2987,951.892,8022.63,951.892,9699.69,0.827101691,0.01,0.8271017+/-0.0000013
2988,2988,2988,952.066,8121.62,952.066,9694.91,0.837719999,0.01,0.8377200+/-0.0000013
2989,2989,2989,952.24,8006.93,952.24,9522.2,0.840869757,0.01,0.8408698+/-0.0000014
2990,2990,2990,952.413,8038.33,952.413,9613.68,0.83613455,0.01,0.8361345+/-0.0000014
2991,2991,2991,952.587,7928.43,952.587,9455.98,0.838456723,0.01,0.8384567+/-0.0000014
2992,2992,2992,952.761,8054.04,952.761,9668.29,0.833036659,0.01,0.8330367+/-0.0000013
2993,2993,2993,952.935,7753.67,952.935,9550.19,0.811886465,0.01,0.8118865+/-0.0000013
2994,2994,2994,953.109,8017.85,953.109,9641.67,0.831583118,0.01,0.8315831+/-0.0000013
2995,2995,2995,953.283,7826.03,953.283,9533.81,0.820871194,0.01,0.8208712+/-0.0000014
2996,2996,2996,953.456,7911.36,953.456,9456.67,0.83659047,0.01,0.8365905+/-0.0000014
2997,2997,2997,953.63,7780.29,953.63,9630.06,0.807917085,0.01,0.8079171+/-0.0000013
2998,2998,2998,953.804,7839.0,953.804,9537.9,0.82187903,0.01,0.8218790+/-0.0000014
2999,2999,2999,953.978,7811.69,953.978,9453.94,0.826289357,0.01,0.8262894+/-0.0000014
3000,3000,3000,954.151,7867.67,954.151,9487.39,0.829276545,0.01,0.8292765+/-0.0000014
3001,3001,3001,954.325,7677.21,954.325,9378.16,0.818626468,0.01,0.8186265+/-0.0000014
3002,3002,3002,954.499,7832.85,954.499,9480.56,0.826201195,0.01,0.8262012+/-0.0000014
3003,3003,3003,954.673,7699.05,954.673,9326.96,0.825461887,0.01,0.8254619+/-0.0000014
3004,3004,3004,954.846,7714.76,954.846,9488.07,0.813101084,0.01,0.8131011+/-0.0000014
3005,3005,3005,955.02,7621.23,955.02,9262.79,0.822779098,0.01,0.8227791+/-0.0000014
3006,3006,3006,955.193,7677.89,955.193,9270.3,0.828224545,0.01,0.8282245+/-0.0000014
3007,3007,3007,955.367,7531.12,955.367,9253.23,0.813890933,0.01,0.8138909+/-0.0000014
3008,3008,3008,955.541,7527.02,955.541,9296.24,0.809684345,0.01,0.8096843+/-0.0000014
3009,3009,3009,955.714,7619.87,955.714,9320.82,0.817510691,0.01,0.8175107+/-0.0000014
3010,3010,3010,955.888,7666.29,955.888,9180.87,0.835028706,0.01,0.8350287+/-0.0000014
3011,3011,3011,956.061,7516.1,956.061,9052.53,0.830276177,0.01,0.8302762+/-0.0000014
3012,3012,3012,956.235,7553.65,956.235,9067.55,0.833042001,0.01,0.8330420+/-0.0000014
3013,3013,3013,956.408,7447.84,956.408,8972.66,0.830059314,0.01,0.8300593+/-0.0000014
3014,3014,3014,956.582,7591.19,956.582,9120.8,0.832294316,0.01,0.8322943+/-0.0000014
3015,3015,3015,956.755,7423.94,956.755,9087.35,0.816953237,0.01,0.8169532+/-0.0000014
3016,3016,3016,956.929,7507.23,956.929,9008.84,0.833318163,0.01,0.8333182+/-0.0000014
3017,3017,3017,957.102,7477.87,957.102,8955.6,0.834993747,0.01,0.8349937+/-0.0000015
3018,3018,3018,957.275,7364.55,957.275,9081.89,0.810904999,0.01,0.8109050+/-0.0000014
3019,3019,3019,957.449,7402.78,957.449,8969.93,0.825288492,0.01,0.8252885+/-0.0000014
3020,3020,3020,957.622,7413.02,957.622,8971.98,0.826241253,0.01,0.8262413+/-0.0000014
3021,3021,3021,957.796,7314.72,957.796,8931.7,0.818961676,0.01,0.8189617+/-0.0000014
3022,3022,3022,957.969,7266.25,957.969,8797.9,0.825907319,0.01,0.8259073+/-0.0000015
3023,3023,3023,958.142,7290.83,958.142,8853.88,0.823461578,0.01,0.8234616+/-0.0000015
3024,3024,3024,958.316,7240.99,958.316,8827.26,0.820298711,0.01,0.8202987+/-0.0000015
3025,3025,3025,958.489,7286.05,958.489,8801.32,0.827836052,0.01,0.8278361+/-0.0000015
3026,3026,3026,958.662,7281.27,958.662,8900.3,0.818092649,0.01,0.8180926+/-0.0000015
3027,3027,3027,958.835,7252.6,958.835,8739.19,0.829893846,0.01,0.8298938+/-0.0000015
3028,3028,3028,959.009,7214.37,959.009,8765.82,0.823011424,0.01,0.8230114+/-0.0000015
3029,3029,3029,959.182,7245.09,959.182,8658.64,0.836746879,0.01,0.8367469+/-0.0000015
3030,3030,3030,959.355,7264.2,959.355,8600.62,0.844613528,0.01,0.8446135+/-0.0000015
3031,3031,3031,959.528,7158.39,959.528,8577.41,0.834563114,0.01,0.8345631+/-0.0000015
3032,3032,3032,959.701,7181.6,959.701,8705.74,0.824927002,0.01,0.8249270+/-0.0000015
3033,3033,3033,959.874,7090.12,959.874,8581.5,0.82620987,0.01,0.8262099+/-0.0000015
3034,3034,3034,960.048,6995.24,960.048,8470.91,0.825795576,0.01,0.8257956+/-0.0000015
3035,3035,3035,960.221,7142.69,960.221,8543.95,0.83599389,0.01,0.8359939+/-0.0000015
3036,3036,3036,960.394,6982.95,960.394,8440.87,0.827278468,0.01,0.8272785+/-0.0000015
3037,3037,3037,960.567,7017.08,960.567,8481.15,0.827373646,0.01,0.8273736+/-0.0000015
3038,3038,3038,960.74,6985.68,960.74,8532.35,0.818728721,0.01,0.8187287+/-0.0000015
3039,3039,3039,960.913,6918.78,960.913,8423.12,0.82140347,0.01,0.8214035+/-0.0000015
3040,3040,3040,961.086,7093.54,961.086,8401.96,0.844272051,0.01,0.8442721+/-0.0000016
3041,3041,3041,961.259,6823.21,961.259,8323.46,0.819756447,0.01,0.8197564+/-0.0000016
3042,3042,3042,961.432,6929.7,961.432,8382.17,0.826719095,0.01,0.8267191+/-0.0000015
3043,3043,3043,961.605,6800.0,961.605,8337.79,0.815563836,0.01,0.8155638+/-0.0000015
3044,3044,3044,961.778,6817.74,961.778,8494.12,0.802642298,0.01,0.8026423+/-0.0000015
3045,3045,3045,961.951,6855.29,961.951,8374.66,0.818575321,0.01,0.8185753+/-0.0000015
3046,3046,3046,962.124,6846.42,962.124,8434.05,0.811759475,0.01,0.8117595+/-0.0000015
3047,3047,3047,962.297,6785.66,962.297,8161.67,0.831405827,0.01,0.8314058+/-0.0000016
3048,3048,3048,962.47,6749.48,962.47,8269.53,0.816186651,0.01,0.8161867+/-0.0000016
3049,3049,3049,962.642,6625.24,962.642,8249.73,0.803085677,0.01,0.8030857+/-0.0000016
3050,3050,3050,962.815,6752.21,962.815,8366.46,0.807056987,0.01,0.8070570+/-0.0000015
3051,3051,3051,962.988,6673.02,962.988,8218.33,0.811967882,0.01,0.8119679+/-0.0000016
3052,3052,3052,963.161,6670.97,963.161,8205.36,0.813001501,0.01,0.8130015+/-0.0000016
3053,3053,3053,963.334,6654.59,963.334,8173.96,0.814120695,0.01,0.8141207+/-0.0000016
3054,3054,3054,963.506,6610.22,963.506,7991.0,0.827208109,0.01,0.8272081+/-0.0000016
3055,3055,3055,963.679,6653.91,963.679,8149.38,0.816492788,0.01,0.8164928+/-0.0000016
3056,3056,3056,963.852,6587.01,963.852,8139.82,0.809232882,0.01,0.8092329+/-0.0000016
3057,3057,3057,964.025,6548.78,964.025,7967.79,0.821906702,0.01,0.8219067+/-0.0000016
3058,3058,3058,964.197,6488.7,964.197,7967.79,0.814366342,0.01,0.8143663+/-0.0000016
3059,3059,3059,964.37,6483.93,964.37,7735.01,0.838257481,0.01,0.8382575+/-0.0000017
3060,3060,3060,964.543,6567.21,964.543,7929.56,0.828193494,0.01,0.8281935+/-0.0000016
3061,3061,3061,964.715,6371.29,964.715,7861.98,0.810392547,0.01,0.8103925+/-0.0000016
3062,3062,3062,964.888,6361.73,964.888,7961.65,0.79904668,0.01,0.7990467+/-0.0000016
3063,3063,3063,965.061,6474.37,965.061,7825.8,0.827310946,0.01,0.8273109+/-0.0000017
3064,3064,3064,965.233,6448.43,965.233,7966.43,0.809450406,0.01,0.8094504+/-0.0000016
3065,3065,3065,965.406,6319.41,965.406,7668.79,0.824042646,0.01,0.8240426+/-0.0000017
3066,3066,3066,965.578,6464.81,965.578,7887.92,0.819583616,0.01,0.8195836+/-0.0000016
3067,3067,3067,965.751,6252.51,965.751,7616.91,0.820872243,0.01,0.8208722+/-0.0000017
3068,3068,3068,965.924,6320.09,965.924,7737.06,0.816859376,0.01,0.8168594+/-0.0000017
3069,3069,3069,966.096,6297.56,966.096,7617.59,0.826712911,0.01,0.8267129+/-0.0000017
3070,3070,3070,966.269,6243.63,966.269,7659.92,0.815103813,0.01,0.8151038+/-0.0000017
3071,3071,3071,966.441,6298.93,966.441,7575.27,0.831512276,0.01,0.8315123+/-0.0000017
3072,3072,3072,966.613,6359.0,966.613,7618.27,0.834703942,0.01,0.8347039+/-0.0000017
3073,3073,3073,966.786,6281.18,966.786,7618.27,0.824489024,0.01,0.8244890+/-0.0000017
3074,3074,3074,966.958,6290.73,966.958,7633.97,0.82404437,0.01,0.8240444+/-0.0000017
3075,3075,3075,967.131,6140.55,967.131,7522.7,0.816269425,0.01,0.8162694+/-0.0000017
3076,3076,3076,967.303,6196.53,967.303,7575.27,0.817994606,0.01,0.8179946+/-0.0000017
3077,3077,3077,967.476,6086.62,967.476,7579.36,0.803051973,0.01,0.8030520+/-0.0000017
3078,3078,3078,967.648,6102.32,967.648,7594.38,0.803531032,0.01,0.8035310+/-0.0000017
3079,3079,3079,967.82,6069.55,967.82,7512.46,0.80793109,0.01,0.8079311+/-0.0000017
3080,3080,3080,967.993,6029.96,967.993,7446.93,0.809724276,0.01,0.8097243+/-0.0000017
3081,3081,3081,968.165,6042.25,968.165,7416.89,0.814660862,0.01,0.8146609+/-0.0000017
3082,3082,3082,968.337,5989.0,968.337,7397.09,0.809642711,0.01,0.8096427+/-0.0000017
3083,3083,3083,968.509,5976.71,968.509,7260.56,0.823174796,0.01,0.8231748+/-0.0000018
3084,3084,3084,968.682,5986.27,968.682,7387.54,0.810319809,0.01,0.8103198+/-0.0000017
3085,3085,3085,968.854,6004.02,968.854,7393.0,0.812122278,0.01,0.8121223+/-0.0000017
3086,3086,3086,969.026,5843.59,969.026,7274.9,0.803253653,0.01,0.8032537+/-0.0000018
3087,3087,3087,969.198,5887.97,969.198,7148.61,0.82365243,0.01,0.8236524+/-0.0000018
3088,3088,3088,969.37,5886.6,969.37,7210.04,0.816444846,0.01,0.8164448+/-0.0000018
3089,3089,3089,969.543,5822.43,969.543,7164.31,0.812699339,0.01,0.8126993+/-0.0000018
3090,3090,3090,969.715,5823.11,969.715,6963.61,0.836220007,0.01,0.8362200+/-0.0000019
3091,3091,3091,969.887,5969.2,969.887,7065.32,0.844859115,0.01,0.8448591+/-0.0000019
3092,3092,3092,970.059,5866.8,970.059,7205.95,0.81416052,0.01,0.8141605+/-0.0000018
3093,3093,3093,970.231,5786.25,970.231,7072.15,0.818174105,0.01,0.8181741+/-0.0000018
3094,3094,3094,970.403,5793.76,970.403,7074.88,0.818919897,0.01,0.8189199+/-0.0000018
3095,3095,3095,970.575,5630.61,970.575,7114.47,0.791430704,0.01,0.7914307+/-0.0000018
3096,3096,3096,970.747,5624.46,970.747,7099.45,0.792238835,0.01,0.7922388+/-0.0000018
3097,3097,3097,970.919,5626.51,970.919,6904.21,0.814939001,0.01,0.8149390+/-0.0000019
3098,3098,3098,971.091,5632.65,971.091,7048.26,0.799154685,0.01,0.7991547+/-0.0000018
3099,3099,3099,971.263,5591.01,971.263,6931.52,0.806606632,0.01,0.8066066+/-0.0000019
3100,3100,3100,971.435,5600.57,971.435,6979.31,0.802453251,0.01,0.8024533+/-0.0000018
3101,3101,3101,971.607,5583.5,971.607,6902.85,0.808868801,0.01,0.8088688+/-0.0000019
3102,3102,3102,971.779,5616.95,971.779,6964.97,0.806457171,0.01,0.8064572+/-0.0000018
3103,3103,3103,971.951,5573.95,971.951,6873.5,0.810933295,0.01,0.8109333+/-0.0000019
3104,3104,3104,972.123,5614.22,972.123,6821.61,0.823005126,0.01,0.8230051+/-0.0000019
3105,3105,3105,972.295,5511.82,972.295,6857.11,0.803810935,0.01,0.8038109+/-0.0000019
3106,3106,3106,972.467,5487.93,972.467,6828.44,0.803687226,0.01,0.8036872+/-0.0000019
3107,3107,3107,972.639,5511.82,972.639,6894.66,0.799433185,0.01,0.7994332+/-0.0000019
3108,3108,3108,972.81,5489.3,972.81,6672.79,0.822639406,0.01,0.8226394+/-0.0000019
3109,3109,3109,972.982,5457.21,972.982,6701.47,0.814330289,0.01,0.8143303+/-0.0000019
3110,3110,3110,973.154,5464.04,973.154,6657.09,0.820785058,0.01,0.8207851+/-0.0000019
3111,3111,3111,973.326,5345.94,973.326,6579.95,0.812459061,0.01,0.8124591+/-0.0000020
3112,3112,3112,973.498,5354.81,973.498,6646.85,0.805616194,0.01,0.8056162+/-0.0000019
3113,3113,3113,973.669,5253.78,973.669,6566.3,0.800112697,0.01,0.8001127+/-0.0000020
3114,3114,3114,973.841,5392.36,973.841,6664.6,0.809104822,0.01,0.8091048+/-0.0000019
3115,3115,3115,974.013,5231.25,974.013,6457.07,0.810158477,0.01,0.8101585+/-0.0000020
3116,3116,3116,974.184,5297.47,974.184,6569.71,0.806347617,0.01,0.8063476+/-0.0000020
3117,3117,3117,974.356,5244.22,974.356,6460.49,0.81173719,0.01,0.8117372+/-0.0000020
3118,3118,3118,974.528,5240.13,974.528,6489.84,0.807435931,0.01,0.8074359+/-0.0000020
3119,3119,3119,974.699,5180.05,974.699,6482.33,0.7991031,0.01,0.7991031+/-0.0000020
3120,3120,3120,974.871,5212.82,974.871,6504.86,0.801373127,0.01,0.8013731+/-0.0000020
3121,3121,3121,975.043,5166.4,975.043,6358.77,0.812484175,0.01,0.8124842+/-0.0000020
3122,3122,3122,975.214,5157.52,975.214,6352.63,0.811871619,0.01,0.8118716+/-0.0000020
3123,3123,3123,975.386,5193.71,975.386,6403.14,0.811119232,0.01,0.8111192+/-0.0000020
3124,3124,3124,975.557,5055.13,975.557,6304.84,0.801785612,0.01,0.8017856+/-0.0000020
3125,3125,3125,975.729,5128.17,975.729,6254.33,0.819939146,0.01,0.8199391+/-0.0000021
3126,3126,3126,975.9,5113.83,975.9,6306.21,0.810919712,0.01,0.8109197+/-0.0000020
3127,3127,3127,976.072,5129.54,976.072,6302.79,0.813852278,0.01,0.8138523+/-0.0000020
3128,3128,3128,976.243,5005.29,976.243,6318.5,0.792164279,0.01,0.7921643+/-0.0000020
3129,3129,3129,976.415,5014.85,976.415,6190.16,0.810132533,0.01,0.8101325+/-0.0000021
3130,3130,3130,976.586,5025.09,976.586,6227.7,0.806893396,0.01,0.8068934+/-0.0000021
3131,3131,3131,976.758,5037.38,976.758,6226.34,0.809043515,0.01,0.8090435+/-0.0000021
3132,3132,3132,976.929,4883.78,976.929,6092.54,0.801599989,0.01,0.8016000+/-0.0000021
3133,3133,3133,977.1,5020.31,977.1,6200.4,0.809675182,0.01,0.8096752+/-0.0000021
3134,3134,3134,977.272,4993.69,977.272,6098.0,0.818906199,0.01,0.8189062+/-0.0000021
3135,3135,3135,977.443,4929.52,977.443,6082.3,0.810469724,0.01,0.8104697+/-0.0000021
3136,3136,3136,977.614,4922.69,977.614,6075.47,0.810256655,0.01,0.8102567+/-0.0000021
3137,3137,3137,977.786,4806.64,977.786,6003.11,0.800691641,0.01,0.8006916+/-0.0000021
3138,3138,3138,977.957,4917.23,977.957,6008.57,0.818369429,0.01,0.8183694+/-0.0000022
3139,3139,3139,978.128,4816.88,978.128,5956.69,0.808650442,0.01,0.8086504+/-0.0000022
3140,3140,3140,978.3,4874.91,978.3,5923.92,0.822919621,0.01,0.8229196+/-0.0000022
3141,3141,3141,978.471,4792.3,978.471,5823.57,0.822914467,0.01,0.8229145+/-0.0000022
3142,3142,3142,978.642,4730.18,978.642,5925.29,0.798303543,0.01,0.7983035+/-0.0000022
3143,3143,3143,978.813,4733.6,978.813,5832.44,0.811598576,0.01,0.8115986+/-0.0000022
3144,3144,3144,978.984,4676.93,978.984,5802.41,0.806032321,0.01,0.8060323+/-0.0000022
3145,3145,3145,979.156,4682.4,979.156,5854.97,0.799730827,0.01,0.7997308+/-0.0000022
3146,3146,3146,979.327,4767.05,979.327,5807.87,0.820791443,0.01,0.8207914+/-0.0000022
3147,3147,3147,979.498,4595.7,979.498,5794.22,0.793152486,0.01,0.7931525+/-0.0000022
3148,3148,3148,979.669,4633.93,979.669,5717.08,0.810541395,0.01,0.8105414+/-0.0000023
3149,3149,3149,979.84,4636.66,979.84,5664.51,0.818545646,0.01,0.8185456+/-0.0000023
3150,3150,3150,980.011,4552.69,980.011,5734.14,0.793962129,0.01,0.7939621+/-0.0000022
3151,3151,3151,980.182,4600.48,980.182,5738.92,0.801628181,0.01,0.8016282+/-0.0000022
3152,3152,3152,980.353,4524.7,980.353,5706.84,0.792855591,0.01,0.7928556+/-0.0000022
3153,3153,3153,980.524,4486.47,980.524,5598.98,0.801301308,0.01,0.8013013+/-0.0000023
3154,3154,3154,980.695,4578.63,980.695,5638.57,0.812019714,0.01,0.8120197+/-0.0000023
3155,3155,3155,980.866,4485.79,980.866,5609.9,0.799620314,0.01,0.7996203+/-0.0000023
3156,3156,3156,981.037,4396.36,981.037,5548.46,0.792356798,0.01,0.7923568+/-0.0000023
3157,3157,3157,981.208,4547.23,981.208,5588.74,0.813641357,0.01,0.8136414+/-0.0000023
3158,3158,3158,981.379,4481.7,981.379,5528.66,0.810630424,0.01,0.8106304+/-0.0000023
3159,3159,3159,981.55,4418.21,981.55,5532.76,0.798554429,0.01,0.7985544+/-0.0000023
3160,3160,3160,981.721,4435.96,981.721,5463.13,0.81198141,0.01,0.8119814+/-0.0000024
3161,3161,3161,981.892,4371.1,981.892,5417.39,0.80686456,0.01,0.8068646+/-0.0000024
3162,3162,3162,982.063,4369.06,982.063,5440.6,0.803047458,0.01,0.8030475+/-0.0000024
3163,3163,3163,982.234,4358.82,982.234,5401.69,0.806936348,0.01,0.8069363+/-0.0000024
3164,3164,3164,982.405,4367.01,982.405,5431.73,0.80398142,0.01,0.8039814+/-0.0000024
3165,3165,3165,982.575,4252.32,982.575,5314.31,0.800164085,0.01,0.8001641+/-0.0000024
3166,3166,3166,982.746,4235.94,982.746,5476.1,0.773532258,0.01,0.7735323+/-0.0000023
3167,3167,3167,982.917,4091.22,982.917,5302.7,0.771535256,0.01,0.7715353+/-0.0000024
3168,3168,3168,983.088,4246.18,983.088,5288.37,0.802927934,0.01,0.8029279+/-0.0000024
3169,3169,3169,983.259,4221.6,983.259,5274.03,0.800450509,0.01,0.8004505+/-0.0000024
3170,3170,3170,983.429,4225.7,983.429,5280.18,0.800294687,0.01,0.8002947+/-0.0000024
3171,3171,3171,983.6,4262.56,983.6,5222.83,0.816139909,0.01,0.8161399+/-0.0000025
3172,3172,3172,983.771,4220.24,983.771,5197.57,0.811964052,0.01,0.8119641+/-0.0000025
3173,3173,3173,983.941,4150.61,983.941,5272.67,0.787193206,0.01,0.7871932+/-0.0000024
3174,3174,3174,984.112,4153.34,984.112,5228.29,0.794397403,0.01,0.7943974+/-0.0000024
3175,3175,3175,984.283,4092.58,984.283,5090.4,0.803980041,0.01,0.8039800+/-0.0000025
3176,3176,3176,984.453,4078.93,984.453,5197.57,0.784776347,0.01,0.7847763+/-0.0000024
3177,3177,3177,984.624,4082.34,984.624,5056.26,0.807383323,0.01,0.8073833+/-0.0000025
3178,3178,3178,984.795,4124.67,984.795,5120.43,0.805531957,0.01,0.8055320+/-0.0000025
3179,3179,3179,984.965,4016.81,984.965,5114.29,0.785409118,0.01,0.7854091+/-0.0000025
3180,3180,3180,985.136,4047.53,985.136,5138.87,0.787630355,0.01,0.7876304+/-0.0000025
3181,3181,3181,985.306,3902.8,985.306,5061.04,0.771145851,0.01,0.7711459+/-0.0000025
3182,3182,3182,985.477,4064.59,985.477,5106.78,0.795920326,0.01,0.7959203+/-0.0000025
3183,3183,3183,985.647,3910.99,985.647,4992.78,0.783329127,0.01,0.7833291+/-0.0000025
3184,3184,3184,985.818,3930.11,985.818,4955.23,0.793123629,0.01,0.7931236+/-0.0000026
3185,3185,3185,985.988,3875.5,985.988,4895.84,0.791590411,0.01,0.7915904+/-0.0000026
3186,3186,3186,986.159,3928.06,986.159,4932.7,0.79633061,0.01,0.7963306+/-0.0000026
3187,3187,3187,986.329,3987.45,986.329,4964.11,0.80325577,0.01,0.8032558+/-0.0000026
3188,3188,3188,986.499,3878.91,986.499,4976.39,0.779462623,0.01,0.7794626+/-0.0000025
3189,3189,3189,986.67,3912.36,986.67,4865.12,0.804165159,0.01,0.8041652+/-0.0000026
3190,3190,3190,986.84,3897.34,986.84,4857.61,0.802316365,0.01,0.8023164+/-0.0000026
3191,3191,3191,987.011,3887.78,987.011,4748.39,0.818757516,0.01,0.8187575+/-0.0000027
3192,3192,3192,987.181,3928.74,987.181,4924.51,0.79779308,0.01,0.7977931+/-0.0000026
3193,3193,3193,987.351,3721.22,987.351,4772.96,0.779646173,0.01,0.7796462+/-0.0000027
3194,3194,3194,987.522,3857.06,987.522,4785.25,0.806031033,0.01,0.8060310+/-0.0000027
3195,3195,3195,987.692,3757.4,987.692,4725.18,0.795186638,0.01,0.7951866+/-0.0000027
3196,3196,3196,987.862,3839.32,987.862,4725.18,0.812523544,0.01,0.8125235+/-0.0000027
3197,3197,3197,988.032,3732.14,988.032,4715.62,0.791442059,0.01,0.7914421+/-0.0000027
3198,3198,3198,988.203,3645.44,988.203,4704.7,0.774850681,0.01,0.7748507+/-0.0000027
3199,3199,3199,988.373,3672.06,988.373,4613.22,0.795986318,0.01,0.7959863+/-0.0000028
3200,3200,3200,988.543,3715.07,988.543,4568.85,0.813130219,0.01,0.8131302+/-0.0000028
3201,3201,3201,988.713,3694.59,988.713,4552.46,0.811559025,0.01,0.8115590+/-0.0000028
3202,3202,3202,988.883,3564.89,988.883,4633.7,0.769339836,0.01,0.7693398+/-0.0000027
3203,3203,3203,989.054,3660.46,989.054,4635.75,0.789615488,0.01,0.7896155+/-0.0000027
3204,3204,3204,989.224,3623.6,989.224,4585.91,0.790159423,0.01,0.7901594+/-0.0000028
3205,3205,3205,989.394,3650.9,989.394,4553.15,0.801840484,0.01,0.8018405+/-0.0000028
3206,3206,3206,989.564,3627.69,989.564,4549.73,0.79734182,0.01,0.7973418+/-0.0000028
3207,3207,3207,989.734,3601.07,989.734,4439.83,0.811082857,0.01,0.8110829+/-0.0000029
